firstnameid	lastnameid	playerjerseynameid	commonnameid	role4	role3	gkglovetypecode	role5	role2	role1	eyebrowcode	skintypecode	haircolorcode	facialhairtypecode	curve	jerseystylecode	agility	tattooback	accessorycode4	gksavetype	positioning	tattooleftarm	hairtypecode	facepsdlayer0	standingtackle	preferredposition3	longpassing	penalties	animfreekickstartposcode	lipcolor	isretiring	longshots	gkdiving	icontrait2	interceptions	shoecolorcode2	crossing	potential	gkreflexes	finishingcode1	reactions	composure	skinsurfacepack	vision	contractvaliduntil	finishing	dribbling	slidingtackle	accessorycode3	preferredposition5	accessorycolourcode1	headtypecode	driref	sprintspeed	undershortstyle	height	hasseasonaljersey	tattoohead	preferredposition2	strength	shoetypecode	birthdate	preferredposition1	tattooleftleg	skinmakeup	ballcontrol	phypos	shotpower	trait1	socklengthcode	weight	hashighqualityhead	eyedetail	tattoorightarm	icontrait1	balance	gender	headassetid	gkkicking	defspe	internationalrep	preferredposition6	shortpassing	freekickaccuracy	skillmoves	faceposerpreset	usercaneditname	avatarpomid	finishingcode2	aggression	acceleration	paskic	headingaccuracy	iscustomized	preferredposition7	runningcode2	modifier	gkhandling	eyecolorcode	jerseysleevelengthcode	sockstylecode	accessorycolourcode3	accessorycode1	playerjointeamdate	headclasscode	tattoofront	nationality	preferredfoot	sideburnscode	weakfootabilitytypecode	jumping	personality	gkkickstyle	stamina	playerid	accessorycolourcode4	gkpositioning	headvariation	skillmoveslikelihood	trait2	shohan	skintonecode	shortstyle	overallrating	smallsidedshoetypecode	emotion	runstylecode	facepsdlayer1	muscularitycode	skincomplexion	jerseyfit	accessorycode2	shoedesigncode	shoecolorcode1	hairstylecode	bodytypecode	animpenaltiesstartposcode	pacdiv	defensiveawareness	runningcode1	preferredposition4	volleys	accessorycolourcode2	tattoorightleg	facialhaircolorcode
17992	12803	12803	0	0	0	0	0	0	11	60101	0	0	0	20	1	66	0	0	0	23	0	451	0	66	-1	39	44	0	0	0	15	6	0	60	31	33	73	10	0	57	48	223101	23	2028	21	22	60	0	-1	0	1035	34	64	0	188	3	0	-1	75	370	153645	5	0	0	30	72	39	0	0	70	0	2	0	0	68	0	76525	11	63	1	-1	49	27	1	0	0	0	0	59	65	37	60	0	-1	0	0	14	9	0	1	0	0	161529	1	0	56	2	0	3	73	3	0	77	76525	0	5	0	1	0	25	9	0	62	501	2	0	0	0	9	0	0	0	30	0	5	0	64	64	0	-1	22	0	0	0
26885	35980	35980	0	0	0	0	0	0	11	10101	0	6	254	30	1	53	0	0	0	30	0	275	0	65	-1	45	40	0	0	0	20	14	0	61	31	39	75	9	0	55	60	220101	32	2026	23	47	64	0	-1	0	1007	52	59	0	183	3	0	-1	66	323	154325	5	0	0	55	61	35	0	0	75	0	2	0	0	62	0	76536	14	62	1	-1	55	22	1	0	0	0	0	55	64	43	62	0	-1	0	0	8	3	0	1	0	0	161534	1	0	21	1	0	3	69	4	0	54	76536	0	5	0	1	0	26	5	0	61	502	3	0	0	0	5	0	0	0	30	0	2	0	61	58	0	-1	30	0	0	0
13203	8773	8773	0	0	0	0	0	26	36	10000	0	0	0	56	1	69	0	0	0	65	0	14	0	21	-1	59	51	0	0	0	62	10	0	22	31	61	80	13	0	59	61	223101	56	2028	62	65	15	0	-1	0	1	66	78	0	174	0	0	12	61	103	154939	23	0	0	66	60	66	0	0	75	0	0	0	0	74	0	76540	11	23	1	-1	65	51	2	0	0	0	0	51	75	60	48	0	-1	0	0	7	3	0	1	0	6	161698	1	0	27	2	0	3	63	3	0	66	76540	0	12	0	1	0	62	1	0	65	503	3	0	0	0	1	0	16	0	30	0	2	0	77	21	0	-1	62	1	0	0
33457	37938	33480	33480	0	0	0	0	0	14	60101	0	0	0	51	1	70	0	0	0	63	0	1065	0	62	18	61	46	0	0	0	55	12	0	59	31	49	76	8	0	57	61	223101	64	2028	53	63	58	0	-1	0	2006	64	66	0	178	0	0	14	64	361	154339	10	0	0	62	64	56	0	0	68	0	2	0	0	75	0	76546	13	58	1	-1	65	48	1	0	0	0	0	59	61	59	47	0	-1	0	1	11	9	0	1	0	0	161454	1	0	45	1	0	3	58	3	0	69	76546	0	6	0	1	0	54	1	0	62	503	2	0	0	0	1	0	0	0	30	0	1	0	64	58	0	-1	48	0	0	0
9002	15798	15798	0	0	0	0	0	0	41	60101	0	19	0	28	1	55	0	0	0	56	0	1090	0	15	-1	29	50	0	0	0	35	13	0	16	31	23	77	14	0	54	46	223101	42	2027	57	49	20	0	-1	0	4006	51	62	0	196	3	0	-1	75	385	155203	25	0	0	53	65	60	0	2	89	0	2	0	0	49	0	76553	6	22	1	-1	46	21	1	0	0	0	0	49	57	36	57	0	-1	0	0	11	9	0	1	0	0	161698	1	0	21	1	0	3	68	4	0	58	76553	0	8	0	1	0	52	1	0	56	501	3	0	0	0	1	0	0	0	30	0	4	0	60	21	0	-1	50	0	0	20
15795	1239	1239	0	0	0	0	0	0	41	60101	0	0	253	35	1	57	0	0	0	51	0	190	0	16	-1	37	53	0	0	0	46	9	0	16	31	31	63	13	0	54	47	221101	43	2028	54	51	19	0	-1	5	606	53	54	0	180	3	0	-1	57	131	153914	25	0	0	53	52	55	0	0	70	0	2	0	0	60	0	76563	9	20	1	-1	38	29	1	0	0	0	0	29	63	37	55	0	-1	0	0	12	9	0	1	0	8	161517	1	0	183	1	0	3	60	4	0	58	76563	0	5	0	1	0	52	6	0	53	503	3	0	0	0	6	2	0	0	30	0	2	0	58	15	0	-1	43	0	0	0
13058	26050	26050	0	0	0	0	0	0	41	60101	0	19	0	29	1	50	0	0	0	50	0	1072	0	23	-1	20	54	0	0	0	38	8	0	20	31	24	65	6	0	40	44	223101	47	2026	52	45	22	0	-1	0	12	47	58	0	193	3	0	-1	74	124	154920	25	0	0	49	64	45	0	0	82	0	2	0	0	48	0	76566	13	26	1	-1	38	29	1	0	0	0	0	45	57	33	68	0	-1	0	0	10	8	0	1	0	0	161698	1	0	14	1	0	2	73	2	0	58	76566	0	13	0	1	0	47	2	0	51	503	3	0	0	0	1	0	0	0	30	0	6	0	58	19	0	-1	36	0	0	6
16108	25331	26407	26407	0	0	1	0	0	1	60101	0	3	58	15	1	41	0	0	0	5	0	176	0	15	-1	19	30	0	0	0	10	60	0	9	31	15	66	65	0	54	25	232201	40	2027	10	11	15	0	-1	0	1534	65	32	0	186	3	0	-1	66	126	151489	0	0	0	20	63	49	0	2	75	0	2	0	0	41	0	76567	65	28	1	-1	30	15	0	0	0	0	0	35	26	65	15	0	-1	0	1	62	3	3	1	0	0	161530	1	0	45	1	0	3	56	3	3	24	76567	0	63	0	0	0	62	2	0	63	502	1	0	0	0	4	0	0	0	30	0	5	0	60	9	0	-1	8	0	0	0
19164	37603	37603	0	0	0	0	0	0	41	60101	0	6	36	50	1	67	0	0	0	63	0	1067	0	35	-1	50	60	0	0	0	61	8	0	28	31	49	73	13	0	66	68	223101	62	2029	65	66	33	0	-1	0	13	66	56	0	170	3	0	18	49	102	153694	25	0	0	62	54	66	0	2	60	0	2	0	0	76	0	76568	13	34	1	-1	66	40	2	0	0	0	0	55	60	57	60	0	-1	0	0	15	3	0	1	0	6	161530	1	0	7	1	0	3	57	3	0	63	76568	0	10	0	2	0	64	1	0	63	501	5	0	0	0	3	0	0	0	30	0	7	0	58	29	0	-1	59	0	0	3
19211	13646	13646	0	0	0	0	0	0	41	60101	0	3	0	53	1	52	0	0	0	58	0	153	0	25	-1	38	65	0	0	0	50	7	0	20	31	31	68	14	0	56	53	221101	53	2028	64	55	25	0	-1	0	557	51	53	0	191	3	0	-1	80	103	154365	25	0	0	45	65	55	0	0	85	0	2	0	0	46	0	76570	5	29	1	-1	44	40	1	0	0	0	0	35	53	43	63	0	-1	0	0	7	9	0	1	0	0	161523	1	0	163	1	0	3	73	2	0	59	76570	0	8	0	1	0	58	2	0	57	503	3	0	0	0	4	0	0	0	30	0	4	0	53	30	0	-1	47	0	0	19
8442	904	904	0	0	0	0	0	35	23	60201	0	21	0	52	1	77	0	0	0	57	0	109	0	28	-1	37	57	0	0	0	51	9	0	25	31	51	78	13	0	51	58	223101	50	2028	56	60	23	0	-1	0	1000	61	76	0	176	0	0	23	43	102	154572	12	0	0	56	46	55	0	1	73	0	2	0	0	75	0	76571	7	28	1	-1	45	48	2	0	0	0	0	39	74	47	38	0	-1	0	1	11	9	0	1	0	0	161333	1	0	14	2	0	3	42	2	0	58	76571	0	7	0	2	0	55	9	0	57	501	2	0	0	0	9	0	0	0	30	0	2	0	75	29	0	-1	51	0	0	21
6144	34941	34941	0	0	0	0	0	0	41	60101	1	6	0	32	1	53	0	0	0	56	0	204	0	16	-1	43	60	0	0	0	55	11	0	13	31	29	64	12	0	54	46	223101	44	2027	58	56	18	0	-1	1	2002	56	77	0	180	3	0	-1	55	72	153098	25	0	0	57	50	54	0	0	73	0	2	0	0	66	0	76572	13	20	1	-1	55	43	2	0	0	0	0	26	78	44	54	0	-1	0	0	13	3	0	1	0	27	161531	1	0	14	1	0	3	66	3	0	57	76572	0	7	0	1	0	56	1	0	58	501	3	0	0	0	2	0	0	0	30	0	1	0	77	19	0	-1	50	0	0	6
11137	38820	38820	0	0	0	0	0	28	27	60101	0	0	29	58	1	74	0	0	0	54	0	549	0	35	-1	46	52	0	0	0	56	13	0	26	31	53	79	8	0	53	58	220101	51	2028	54	61	25	0	-1	0	1036	62	83	0	183	0	0	27	63	69	154529	16	0	0	59	59	63	0	2	77	0	2	0	0	69	0	76575	8	32	1	-1	54	54	2	0	0	0	0	44	77	52	43	0	-1	0	1	11	9	0	1	0	24	161333	1	0	14	2	0	5	61	4	0	62	76575	0	9	0	2	0	56	7	0	60	501	3	0	0	0	6	0	27	0	30	0	2	0	80	31	0	-1	42	1	0	0
8423	31177	31177	0	0	0	0	0	0	41	60101	0	0	0	44	1	67	0	0	0	62	0	278	0	23	14	39	54	0	0	0	55	8	0	22	31	44	68	14	0	57	52	220101	57	2029	58	66	23	0	-1	0	1038	63	74	0	185	3	0	18	68	102	153771	25	0	0	60	58	60	536870912	0	86	0	2	0	0	68	0	76579	11	27	1	-1	50	31	1	0	0	0	0	44	74	47	51	0	-1	0	0	8	9	0	1	0	9	161535	1	0	34	1	0	3	68	4	0	47	76579	0	8	0	1	0	58	8	0	60	501	3	0	0	0	8	0	0	0	30	0	5	0	74	27	0	-1	53	0	0	0
628	28479	28479	0	0	0	0	0	0	18	2150101	0	21	0	60	1	66	0	0	0	71	0	596	0	65	-1	70	69	0	0	0	68	11	0	68	31	58	78	12	0	69	68	121001	70	2027	69	73	59	0	-1	0	6004	71	68	0	158	3	0	-1	64	127	154108	14	0	0	71	65	68	0	2	58	0	1	0	0	70	1	76580	10	61	1	-1	73	58	1	0	0	0	0	58	70	68	54	0	-1	0	0	14	3	0	1	0	0	161534	1	0	163	1	0	3	65	4	0	71	76580	0	10	0	1	0	68	4	0	70	503	3	0	0	0	4	0	0	0	30	0	8	0	69	56	0	-1	54	0	0	21
17590	39739	39743	39746	0	0	18	0	0	1	60101	0	21	0	12	1	30	0	0	0	7	0	1090	0	11	-1	17	15	0	0	0	8	46	0	10	31	10	56	51	0	40	38	223101	21	2027	7	5	10	0	-1	0	519	51	23	0	188	3	0	-1	53	132	153060	0	0	0	11	43	37	0	0	77	0	2	0	0	37	0	76593	49	19	1	-1	24	14	0	0	0	0	0	21	17	49	11	0	-1	0	1	54	9	0	1	0	8	160882	1	0	155	1	0	2	40	2	0	23	76593	0	43	0	0	0	54	3	0	49	503	3	0	0	0	1	0	9	0	30	0	5	0	46	9	0	-1	7	0	0	21
20999	11656	11656	0	0	0	0	0	0	11	60201	0	4	246	27	1	44	0	0	0	20	0	227	0	56	-1	41	32	0	0	0	24	5	0	52	31	26	69	11	0	46	40	223101	28	2027	22	36	53	0	-1	0	2004	41	59	0	190	3	0	-1	67	127	154733	5	0	0	46	63	37	0	0	85	0	2	0	0	50	0	76594	7	53	1	-1	47	28	1	0	0	0	0	60	53	36	53	0	-1	0	0	11	1	0	1	0	0	161698	1	0	21	1	0	4	58	3	0	60	76594	0	10	0	1	0	26	1	0	54	503	3	0	0	0	1	0	0	0	30	0	5	0	56	51	0	-1	29	0	0	5
33747	30311	30312	30313	0	0	66	0	0	1	60101	0	21	0	11	1	28	0	0	0	7	0	160	0	13	-1	16	19	0	0	0	9	48	0	10	31	14	54	45	0	46	30	223101	28	2025	5	12	10	0	-1	0	560	45	23	0	185	3	0	-1	44	99	153316	0	0	0	17	45	35	0	0	73	0	2	0	0	41	0	76595	47	29	1	-1	15	11	0	0	0	0	0	25	33	47	14	0	-1	0	1	46	9	0	1	0	0	161151	1	0	155	1	0	2	36	4	0	17	76595	0	45	0	0	0	46	4	0	47	502	3	0	0	0	4	0	0	0	30	0	5	0	48	6	0	-1	9	0	0	21
32576	1752	1752	0	0	0	0	0	0	18	60201	1	12	0	31	1	51	0	0	0	50	0	299	0	51	25	52	53	0	0	0	46	14	0	53	31	44	73	13	0	52	54	223101	56	2027	53	57	53	0	-1	0	3503	56	62	0	196	3	0	10	59	132	154586	14	0	0	59	61	52	0	1	83	0	2	0	0	53	0	76596	13	51	1	-1	57	35	1	0	0	0	0	69	55	51	50	0	-1	0	0	8	3	0	1	0	0	161698	1	0	21	1	0	3	54	4	0	60	76596	0	13	0	3	0	51	4	0	55	503	4	0	0	0	4	0	0	0	30	0	4	0	59	49	0	-1	42	0	0	20
7033	40128	40137	40139	0	0	0	0	0	4	2320101	6	20	0	27	1	63	0	0	0	27	0	196	0	61	-1	40	32	0	0	0	17	10	0	48	0	50	57	6	0	47	45	221101	33	2027	18	20	58	0	-1	0	559	37	58	0	183	3	0	-1	69	1	151831	3	0	0	47	65	30	0	0	73	0	0	0	0	62	0	76597	9	54	1	-1	46	27	1	0	0	0	0	51	67	41	45	0	-1	0	2	9	9	0	1	0	0	161535	1	0	155	1	0	3	60	2	0	68	76597	0	13	0	1	4096	22	5	0	56	503	3	0	0	0	4	1	0	0	22	0	2	0	62	51	0	-1	28	0	0	21
4521	21565	21570	21571	0	0	0	0	0	23	2010000	0	21	0	42	1	59	0	0	0	45	0	1082	0	25	-1	44	51	0	0	0	39	12	0	22	31	48	49	6	0	35	45	221001	41	2027	44	48	20	0	-1	0	514	48	57	0	182	3	0	23	56	124	151635	12	0	0	45	48	50	0	0	72	0	2	0	0	64	0	76599	10	23	1	-1	53	30	1	0	0	0	0	27	58	47	30	0	-1	0	1	13	9	0	1	0	0	160868	1	0	155	1	0	3	41	3	0	52	76599	0	13	0	1	0	44	4	0	49	501	3	0	0	0	4	0	0	0	30	0	2	0	57	20	0	-1	36	0	0	21
1851	24750	24750	0	0	0	0	0	0	23	60101	0	5	259	65	1	82	0	0	0	74	0	554	0	48	23	67	60	0	0	0	69	10	0	49	31	71	74	11	0	65	68	232001	68	2027	70	72	46	0	-1	0	2512	73	78	0	176	3	0	16	61	123	152770	12	0	0	73	61	69	0	0	72	0	2	0	0	76	0	76602	7	48	1	-1	68	58	2	0	0	0	0	53	84	68	62	0	-1	0	1	6	2	0	1	0	8	161517	1	0	8	1	0	3	76	4	0	64	76602	0	14	0	2	0	69	2	0	72	503	3	0	0	0	1	0	9	0	30	0	2	0	81	43	0	-1	59	0	0	5
24820	9725	9725	0	0	0	0	0	0	7	10102	0	21	29	63	1	77	0	0	0	62	0	184	0	61	-1	62	51	0	0	0	53	10	0	65	31	70	71	11	0	69	68	223101	66	2027	52	70	62	0	-1	0	4001	71	75	0	173	3	0	16	60	385	152360	7	0	0	69	62	62	0	0	65	0	1	0	0	81	0	76603	10	62	1	-1	64	55	1	0	0	0	0	63	76	65	58	0	-1	0	2	11	9	0	1	0	0	161517	1	0	162	2	0	3	71	2	0	64	76603	0	12	0	1	0	54	5	0	68	501	3	0	0	0	5	0	0	0	30	0	2	0	75	63	0	-1	43	0	0	21
16622	29458	29458	0	0	0	0	0	0	38	60101	0	5	0	60	1	80	0	0	0	61	0	169	0	21	12	62	61	0	0	0	66	9	0	37	31	62	65	7	0	57	70	232101	69	2026	66	65	21	0	-1	0	8	67	70	0	171	0	0	16	55	132	150265	27	0	0	65	54	74	0	0	65	0	2	0	0	85	0	76604	12	29	1	-1	63	55	2	0	0	0	0	33	70	63	49	0	-1	0	0	12	1	0	1	0	0	161528	1	0	49	1	0	4	57	3	0	70	76604	0	6	0	3	0	67	2	0	65	501	3	0	0	0	2	2	0	0	30	0	2	0	70	27	0	-1	62	0	0	5
39182	22017	22017	0	0	0	0	0	0	3	60101	0	0	0	35	1	73	0	0	0	48	0	85	0	49	12	43	34	0	0	0	39	6	0	49	31	51	69	15	0	50	49	221101	48	2027	38	54	48	0	-1	0	514	55	74	0	181	0	0	7	53	132	154296	3	0	0	49	56	49	0	1	70	0	2	0	0	70	0	76613	8	47	1	-1	49	38	1	0	0	0	0	58	78	47	40	0	-1	0	2	9	9	0	1	0	24	160421	1	0	198	1	0	4	53	2	0	62	76613	0	9	0	1	0	41	4	0	55	501	2	0	0	0	4	0	0	0	30	0	1	0	76	46	0	-1	34	0	0	0
24175	9079	9079	0	0	0	0	0	0	41	60201	0	2	0	46	1	76	0	0	0	61	0	688	0	15	-1	56	51	0	0	0	59	9	0	18	31	52	80	10	0	55	53	223101	36	2028	59	65	13	0	-1	0	4024	66	57	0	175	3	0	16	41	102	155060	25	0	0	66	40	57	0	0	65	0	2	0	0	76	0	76616	5	20	1	-1	64	49	2	0	0	0	0	31	69	53	57	0	-1	0	0	14	7	0	1	0	0	161517	1	0	18	1	0	3	51	3	0	41	76616	0	8	0	1	0	58	2	0	59	501	5	0	0	0	1	0	0	0	30	0	1	0	62	16	0	-1	43	0	0	5
18628	29336	18628	18628	0	0	0	0	0	41	60201	0	0	29	36	1	67	0	0	0	56	0	28	0	18	-1	37	57	0	0	0	53	9	0	15	31	36	70	13	0	48	52	223101	52	2029	64	58	16	0	-1	1	1031	60	68	0	188	3	0	-1	55	324	154330	25	0	0	62	51	57	0	0	75	0	2	0	0	69	0	76618	14	19	1	-1	54	48	1	0	0	0	0	33	68	46	54	0	-1	0	0	13	9	0	1	0	16	161536	1	0	54	1	0	3	59	4	0	57	76618	0	9	0	1	0	59	7	0	58	503	3	0	0	0	7	0	0	0	30	0	4	0	68	13	0	-1	51	0	0	0
34187	6015	6015	0	0	0	0	0	0	7	30000	0	0	0	44	1	71	0	23	0	36	0	273	0	66	-1	48	42	0	0	0	35	5	0	64	31	50	78	13	0	60	47	123101	52	2026	32	64	59	22	-1	0	6517	66	76	0	161	3	0	16	68	363	154697	7	0	0	70	68	66	2097152	0	52	0	0	0	0	76	1	76620	12	65	1	-1	68	31	1	0	0	0	0	68	70	55	65	0	-1	0	2	11	9	0	1	0	8	161536	1	0	56	1	0	3	72	3	0	67	76620	0	10	0	1	0	40	7	0	66	501	3	0	0	0	1	0	9	0	30	0	8	0	73	65	0	-1	35	0	0	0
6547	34394	34394	0	0	0	0	0	31	21	60101	0	3	0	38	1	72	0	0	0	55	0	1065	0	51	-1	54	42	0	0	0	43	8	0	47	31	42	67	7	0	55	42	223101	51	2028	42	57	42	0	-1	0	1	59	73	0	177	3	0	18	54	72	154904	14	0	0	58	52	55	0	0	64	0	2	0	0	71	0	76621	14	46	1	-1	57	33	1	0	0	0	0	47	74	50	36	0	-1	0	0	15	4	0	1	0	0	161631	1	0	39	1	0	2	49	3	0	53	76621	0	7	0	1	0	45	2	0	54	501	3	0	0	0	2	2	0	0	30	0	1	0	73	44	0	-1	32	0	0	19
38128	31043	38137	38137	0	0	0	0	0	11	2150000	0	0	0	42	1	61	0	0	0	32	0	289	1	71	-1	65	45	0	0	0	33	9	0	72	31	28	84	14	0	69	63	223101	59	2029	29	65	70	0	-1	0	1542	65	65	0	186	3	0	-1	71	96	154588	5	0	0	67	68	42	0	0	77	0	2	0	0	56	0	76624	15	71	1	-1	69	33	1	0	0	0	0	67	64	55	70	0	-1	0	0	9	9	0	1	0	0	161537	0	0	54	1	0	3	74	2	0	62	76624	0	15	0	1	0	34	6	0	70	501	3	0	0	0	4	0	0	0	30	0	4	0	65	71	0	-1	32	0	0	0
31534	38307	38307	0	0	0	0	0	0	38	60101	0	0	0	41	1	78	0	0	0	58	0	149	0	28	25	51	55	0	0	0	56	10	0	24	31	60	74	7	0	50	51	223101	56	2027	59	57	26	0	-1	0	1505	60	76	0	171	0	0	23	68	382	154310	27	0	0	60	61	61	0	2	75	0	2	0	0	79	0	76625	9	25	1	-1	55	47	2	0	0	0	0	32	81	55	38	0	-1	0	0	8	9	0	1	0	24	161517	1	0	55	1	0	4	63	2	0	71	76625	0	5	0	2	0	58	4	0	61	501	2	0	0	0	4	2	0	0	30	0	2	0	78	18	0	16	38	0	0	0
37462	37912	37912	0	0	0	0	0	0	11	60101	0	0	0	20	1	42	0	0	0	26	0	200	0	64	-1	31	32	0	0	0	15	14	0	64	31	21	78	10	0	68	54	223101	22	2026	21	31	62	0	-1	0	2519	38	73	0	182	0	0	-1	85	123	153978	5	0	0	35	81	46	0	2	76	0	2	0	0	71	0	76626	10	64	1	-1	52	22	1	0	0	0	0	74	68	34	58	0	-1	0	0	12	9	0	1	0	0	159690	1	0	55	1	0	3	77	3	0	78	76626	0	13	0	1	0	26	5	0	65	503	4	0	0	0	5	2	0	0	30	0	2	0	71	66	0	-1	21	0	0	0
22230	38004	38004	0	0	23	0	0	36	35	60101	0	0	0	64	1	74	0	0	0	67	0	1282	0	37	-1	58	64	0	0	0	65	9	0	32	31	68	76	7	0	61	54	223101	65	2027	67	68	43	0	-1	0	528	68	89	0	182	3	0	12	60	96	152881	23	0	0	68	62	62	2097152	2	70	0	2	0	0	73	0	76627	15	40	1	-1	69	56	2	0	0	0	0	54	84	65	50	0	-1	0	0	11	2	0	1	0	0	161536	1	0	60	1	0	3	70	3	0	70	76627	0	13	0	3	0	65	3	0	70	501	2	0	0	0	3	0	0	0	30	0	1	0	87	44	0	-1	58	0	0	0
35169	9114	9114	0	0	0	0	0	0	3	60101	0	0	29	32	1	55	0	0	0	49	0	165	0	50	-1	28	31	0	0	0	22	7	0	49	31	45	55	7	0	50	39	220101	37	2028	22	48	51	0	-1	0	1036	46	56	0	172	1	0	12	49	248	153521	3	0	0	35	51	29	0	0	70	0	2	0	0	77	0	76628	6	46	1	-1	27	28	1	0	0	0	0	49	62	33	39	0	-1	0	2	13	9	0	1	0	0	161517	1	0	159	1	0	3	39	4	0	59	76628	0	5	0	1	0	25	8	0	49	503	3	0	0	0	8	0	0	0	30	0	1	0	59	40	0	-1	23	0	0	0
16122	34724	34724	0	0	0	12	0	0	1	60201	0	3	287	11	1	21	0	0	0	8	0	0	0	10	-1	26	13	0	0	0	6	59	0	7	31	10	62	60	0	60	33	234101	31	2025	6	8	11	0	-1	0	3503	60	22	0	190	1	0	-1	61	363	148241	0	0	0	16	62	45	0	1	81	0	2	0	0	23	0	76635	60	26	1	-1	26	11	0	0	0	0	0	23	29	60	12	0	-1	0	1	62	10	0	1	0	0	158971	1	0	30	1	0	3	54	2	0	18	76635	0	62	0	0	0	62	2	0	62	501	3	0	0	0	1	2	0	0	30	0	6	0	59	9	0	-1	6	0	0	3
10407	32922	32922	0	0	0	0	0	25	9	60101	0	19	0	43	1	57	0	0	0	54	0	1073	0	63	16	47	34	0	0	0	31	9	0	62	31	60	68	11	0	60	52	223101	54	2026	26	59	62	0	-1	0	4011	59	69	0	189	3	0	12	71	125	151919	7	0	0	61	67	26	0	0	79	0	2	0	0	54	0	76638	6	62	1	-1	59	32	1	0	0	0	0	56	69	54	57	0	-1	0	2	8	1	0	1	0	0	160804	1	0	36	2	0	3	71	4	0	68	76638	0	8	0	1	0	29	2	0	65	502	3	0	0	0	2	2	0	0	30	0	4	0	69	61	0	-1	30	0	0	19
20999	30396	30396	0	0	0	0	0	9	5	60101	0	1	0	49	1	57	0	0	0	51	0	1077	0	58	12	47	35	0	0	0	26	8	0	58	31	60	69	14	0	57	46	223101	33	2028	23	57	57	0	-1	0	4003	57	58	0	188	3	0	7	71	85	153702	3	0	0	59	67	28	0	0	80	0	2	0	0	51	0	76639	8	57	1	-1	56	28	1	0	0	0	0	54	57	49	55	0	-1	0	2	8	1	0	1	0	0	161370	1	0	36	1	0	3	66	4	0	71	76639	0	7	0	1	0	27	1	0	61	501	3	0	0	0	1	2	0	0	30	0	5	0	58	56	0	-1	25	0	0	1
3065	20305	20305	0	0	3	0	0	14	17	60101	0	20	0	37	1	57	0	0	0	28	0	289	0	64	5	64	45	0	0	0	51	9	0	62	31	45	68	8	0	64	48	223101	57	2025	28	57	62	0	-1	0	4024	58	66	0	185	3	0	3	68	72	151583	10	0	0	62	67	54	0	0	78	0	2	0	0	56	0	76640	7	62	1	-1	65	39	1	0	0	0	0	63	59	57	58	0	-1	0	1	11	1	0	1	0	0	161767	1	0	36	1	0	3	65	2	0	69	76640	0	10	0	1	0	39	2	0	65	501	3	0	0	0	2	2	0	0	30	0	5	0	63	62	0	12	28	0	0	20
24206	36255	36255	0	0	0	0	0	28	18	10000	0	3	0	37	1	58	0	0	0	56	0	1068	0	55	7	63	41	0	0	0	54	15	0	57	31	39	68	11	0	58	47	223101	59	2026	53	58	48	0	-1	0	3500	59	67	0	180	3	0	16	60	379	153352	14	0	0	60	59	50	0	1	73	0	2	0	0	69	0	76643	11	48	1	-1	65	41	1	0	0	0	0	55	56	56	49	0	-1	0	0	6	3	0	1	0	0	161356	1	0	36	1	0	3	55	3	0	60	76643	0	12	0	1	0	52	2	0	60	501	3	0	0	0	2	2	0	0	30	0	2	0	62	34	0	-1	41	0	0	3
20249	15909	15909	0	0	0	0	0	0	35	60101	0	6	0	43	1	57	0	0	0	56	0	1065	0	28	-1	51	58	0	0	0	54	15	0	16	31	55	77	8	0	52	43	223101	55	2027	56	56	22	0	-1	0	4	56	68	0	179	3	0	12	56	72	155046	23	0	0	57	49	61	0	0	73	0	2	0	0	67	0	76644	13	24	1	-1	54	38	1	0	0	0	0	43	66	53	41	0	-1	0	0	15	1	0	1	0	0	161181	1	0	36	1	0	3	50	4	0	40	76644	0	11	0	1	0	56	2	0	57	501	3	0	0	0	2	2	0	0	30	0	2	0	67	19	0	-1	40	0	0	6
32668	4935	4935	0	0	0	0	0	44	43	60101	0	1	0	33	1	58	0	0	0	64	0	207	0	20	-1	55	67	0	0	0	61	13	0	12	31	29	67	5	0	62	58	223101	50	2026	65	62	18	0	-1	0	56	62	69	0	181	3	0	18	64	124	151956	25	0	0	63	62	62	0	1	75	0	2	0	0	63	0	76645	9	22	1	-1	61	45	1	0	0	0	0	51	67	49	63	0	-1	0	0	6	1	0	1	0	0	161396	1	0	21	1	0	3	69	4	0	64	76645	0	8	0	2	0	63	2	0	64	503	3	0	0	0	2	2	0	0	30	0	2	0	68	18	0	-1	59	0	0	1
9883	30716	9884	9884	0	0	0	0	0	42	60101	0	3	0	35	1	62	0	0	0	66	0	225	0	13	-1	58	61	0	0	0	64	14	0	19	31	28	72	10	0	64	60	223101	58	2026	66	64	12	0	-1	0	58	64	73	0	183	3	0	-1	66	431	153022	25	0	0	66	64	65	0	0	75	0	2	0	0	61	0	76646	14	19	1	-1	63	48	1	0	0	0	0	51	71	52	63	0	-1	0	0	7	3	0	1	0	0	161001	1	0	38	1	0	3	73	2	0	69	76646	0	9	0	1	0	65	2	0	66	502	3	0	0	0	2	2	0	0	30	0	2	0	72	14	0	-1	63	0	0	3
